id,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
9386,False,0734,015XX W 71ST PL,JB450078,67,2018-09-13T11:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,007,False,11,11457322,1153,41.764010988,"{'type': 'Point', 'coordinates': [-87.663008363, 41.764010988]}",RESIDENCE,-87.663008363,DECEPTIVE PRACTICE,2018-09-27T15:56:15.000,17,1167125,1857309,2018,6719001006
9387,False,0724,063XX S MORGAN ST,JB441752,68,2018-09-18T22:00:00.000,$500 AND UNDER,007,False,06,11451203,0820,41.779220641,"{'type': 'Point', 'coordinates': [-87.649632877, 41.779220641]}",STREET,-87.649632877,THEFT,2018-09-25T16:14:11.000,16,1170730,1862880,2018,6810004009
9388,False,0735,072XX S WOLCOTT AVE,JB441209,67,2018-09-18T20:00:00.000,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,007,True,04B,11450484,0498,41.762410973,"{'type': 'Point', 'coordinates': [-87.671037519, 41.762410973]}",RESIDENCE,-87.671037519,BATTERY,2018-09-25T16:14:11.000,17,1164939,1856709,2018,6720003009
9389,False,0713,059XX S LAFLIN ST,JB440646,67,2018-09-18T13:30:00.000,TO PROPERTY,007,True,14,11450184,1310,41.785843876,"{'type': 'Point', 'coordinates': [-87.661944977, 41.785843876]}",RESIDENCE,-87.661944977,CRIMINAL DAMAGE,2018-09-25T16:14:11.000,16,1167353,1865267,2018,6708002005
9390,True,0734,012XX W 71ST ST,JB441276,67,2018-09-18T20:48:00.000,POSS: CANNABIS 30GMS OR LESS,007,False,18,11450547,1811,41.765028062,"{'type': 'Point', 'coordinates': [-87.655809692, 41.765028062]}",VEHICLE NON-COMMERCIAL,-87.655809692,NARCOTICS,2018-09-25T16:14:11.000,17,1169086,1857695,2018,8349001012
9391,False,0712,056XX S CARPENTER ST,JB440231,68,2018-09-18T08:20:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11449766,0486,41.79153513,"{'type': 'Point', 'coordinates': [-87.651163195, 41.79153513]}",STREET,-87.651163195,BATTERY,2018-09-25T16:14:11.000,16,1170277,1867364,2018,6805002010
9392,False,0735,073XX S HOYNE AVE,JB440786,67,2018-09-18T15:25:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11450138,0486,41.760539583,"{'type': 'Point', 'coordinates': [-87.675854596, 41.760539583]}","SCHOOL, PUBLIC, BUILDING",-87.675854596,BATTERY,2018-09-25T16:14:11.000,17,1163630,1856017,2018,6720004008
9393,False,0714,062XX S ASHLAND AVE,JB440767,67,2018-09-18T13:00:00.000,OVER $500,007,False,06,11450209,0810,41.780294584,"{'type': 'Point', 'coordinates': [-87.664239363, 41.780294584]}",STREET,-87.664239363,THEFT,2018-09-25T16:14:11.000,16,1166743,1863240,2018,6708002021
9394,False,0722,065XX S STEWART AVE,JB440272,68,2018-09-18T08:25:00.000,SIMPLE,007,False,08B,11449795,0460,41.77504864,"{'type': 'Point', 'coordinates': [-87.634921179, 41.77504864]}","SCHOOL, PUBLIC, BUILDING",-87.634921179,BATTERY,2018-09-25T16:14:11.000,20,1174755,1861392,2018,6809001029
9395,False,0712,010XX W 61ST ST,JB440733,68,2018-09-18T00:00:00.000,OVER $500,007,False,06,11450182,0810,41.783309315,"{'type': 'Point', 'coordinates': [-87.650040429, 41.783309315]}",VACANT LOT/LAND,-87.650040429,THEFT,2018-09-25T16:14:11.000,16,1170607,1864369,2018,6806001011
9396,False,0712,011XX W 63RD ST,JB440447,68,2018-09-18T11:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11449939,0486,41.779618312,"{'type': 'Point', 'coordinates': [-87.653753297, 41.779618312]}",SIDEWALK,-87.653753297,BATTERY,2018-09-25T16:14:11.000,16,1169605,1863016,2018,6810001001
9397,False,0712,058XX S ABERDEEN ST,JB442233,68,2018-09-18T13:35:00.000,CHILD ABUSE,007,True,20,11451266,1750,41.788539617,"{'type': 'Point', 'coordinates': [-87.652298678, 41.788539617]}",APARTMENT,-87.652298678,OFFENSE INVOLVING CHILDREN,2018-09-25T16:14:11.000,16,1169976,1866270,2018,6805002019
9398,False,0712,059XX S MORGAN ST,JB440392,68,2018-09-18T09:40:00.000,AUTOMOBILE,007,False,07,11449855,0910,41.786499587,"{'type': 'Point', 'coordinates': [-87.649815884, 41.786499587]}",STREET,-87.649815884,MOTOR VEHICLE THEFT,2018-09-25T16:14:11.000,16,1170659,1865532,2018,8348001014
9399,False,0733,073XX S MAY ST,JB443639,68,2018-09-18T22:00:00.000,AUTOMOBILE,007,False,07,11452608,0910,41.760814179,"{'type': 'Point', 'coordinates': [-87.652789847, 41.760814179]}",RESIDENTIAL YARD (FRONT/BACK),-87.652789847,MOTOR VEHICLE THEFT,2018-09-25T16:14:11.000,17,1169922,1856166,2018,6814002012
9400,False,0714,062XX S WINCHESTER AVE,JB441859,67,2018-09-18T09:00:00.000,OVER $500,007,False,06,11451076,0810,41.780585185,"{'type': 'Point', 'coordinates': [-87.672724074, 41.780585185]}",STREET,-87.672724074,THEFT,2018-09-25T16:14:11.000,15,1164428,1863328,2018,6706002008
9401,True,0712,057XX S ABERDEEN ST,JB276602,68,2018-05-24T11:46:08.000,POSS: CANNABIS MORE THAN 30GMS,007,False,18,11376569,1812,41.789901003,"{'type': 'Point', 'coordinates': [-87.652335605, 41.789901003]}",APARTMENT,-87.652335605,NARCOTICS,2018-09-27T15:56:15.000,16,1169962,1866766,2018,6805002022
9402,False,0713,059XX S THROOP ST,JB442355,67,2018-09-18T17:00:00.000,FROM BUILDING,007,False,06,11451420,0890,41.786155717,"{'type': 'Point', 'coordinates': [-87.657094315, 41.786155717]}",CONSTRUCTION SITE,-87.657094315,THEFT,2018-09-25T16:14:11.000,16,1168675,1865391,2018,6709002003
9403,False,0726,066XX S SEELEY AVE,JB440610,67,2018-09-18T05:00:00.000,FORCIBLE ENTRY,007,False,05,11450190,0610,41.772922176,"{'type': 'Point', 'coordinates': [-87.674950969, 41.772922176]}",APARTMENT,-87.674950969,BURGLARY,2018-09-25T16:14:11.000,15,1163842,1860531,2018,6714002001
9404,True,0735,070XX S ASHLAND AVE,JB440849,67,2018-09-18T15:55:00.000,RETAIL THEFT,007,False,06,11450302,0860,41.765997125,"{'type': 'Point', 'coordinates': [-87.66382344, 41.765997125]}",GROCERY FOOD STORE,-87.66382344,THEFT,2018-09-25T16:14:11.000,17,1166897,1858031,2018,6715003031
9405,False,0734,071XX S RACINE AVE,JB440192,67,2018-09-18T06:40:00.000,UNLAWFUL ENTRY,007,False,05,11449762,0620,41.763878968,"{'type': 'Point', 'coordinates': [-87.65408069, 41.763878968]}",RESIDENCE,-87.65408069,BURGLARY,2018-09-25T16:14:11.000,17,1169561,1857280,2018,6814002008
9406,False,0733,071XX S CARPENTER ST,JB440735,68,2018-09-18T07:50:00.000,$500 AND UNDER,007,False,06,11450149,0820,41.764359677,"{'type': 'Point', 'coordinates': [-87.650454124, 41.764359677]}",RESIDENCE,-87.650454124,THEFT,2018-09-25T16:14:11.000,17,1170549,1857463,2018,6814004002
9407,False,0726,065XX S HOYNE AVE,JB441094,67,2018-09-18T18:20:00.000,BY FIRE,007,False,09,11450544,1020,41.775037102,"{'type': 'Point', 'coordinates': [-87.676227136, 41.775037102]}",RESIDENTIAL YARD (FRONT/BACK),-87.676227136,ARSON,2018-09-25T16:14:11.000,15,1163488,1861299,2018,6714001021
9408,False,0712,057XX S SANGAMON ST,JB441355,68,2018-09-18T22:35:00.000,AGGRAVATED: HANDGUN,007,False,04A,11450718,051A,41.789843644,"{'type': 'Point', 'coordinates': [-87.648687614, 41.789843644]}",RESIDENTIAL YARD (FRONT/BACK),-87.648687614,ASSAULT,2018-09-25T16:14:11.000,16,1170957,1866753,2018,8347002010
9409,False,0713,055XX S LOOMIS BLVD,JB441604,67,2018-09-18T18:00:00.000,TO VEHICLE,007,False,14,11450818,1320,41.793190941,"{'type': 'Point', 'coordinates': [-87.659704705, 41.793190941]}",STREET,-87.659704705,CRIMINAL DAMAGE,2018-09-25T16:14:11.000,16,1167943,1867949,2018,6701002011
9410,False,0733,070XX S GREEN ST,JB441019,68,2018-09-18T17:50:00.000,TO PROPERTY,007,True,14,11450352,1310,41.76613959,"{'type': 'Point', 'coordinates': [-87.645662661, 41.76613959]}",RESIDENCE,-87.645662661,CRIMINAL DAMAGE,2018-09-25T16:14:11.000,6,1171851,1858122,2018,6811002014
9411,False,0712,057XX S PEORIA ST,JB440705,68,2018-09-18T04:50:00.000,STRONGARM - NO WEAPON,007,False,03,11450136,0320,41.789916006,"{'type': 'Point', 'coordinates': [-87.647476755, 41.789916006]}",SIDEWALK,-87.647476755,ROBBERY,2018-09-25T16:14:11.000,16,1171287,1866782,2018,8347002009
9412,True,0724,066XX S MAY ST,JB440071,68,2018-09-18T01:03:00.000,OTHER WEAPONS VIOLATION,007,False,26,11449597,5007,41.772805893,"{'type': 'Point', 'coordinates': [-87.653106683, 41.772805893]}",STREET,-87.653106683,OTHER OFFENSE,2018-09-25T16:14:11.000,17,1169801,1860535,2018,6810001019
9413,True,0712,057XX S SANGAMON ST,JB441157,68,2018-09-18T19:03:00.000,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,11450397,1822,41.789862875,"{'type': 'Point', 'coordinates': [-87.648691077, 41.789862875]}",STREET,-87.648691077,NARCOTICS,2018-09-25T16:14:11.000,16,1170956,1866760,2018,8347002011
9414,False,0722,068XX S NORMAL BLVD,JB440175,68,2018-09-18T07:35:00.000,AGGRAVATED VEHICULAR HIJACKING,007,False,03,11449788,0326,41.770469009,"{'type': 'Point', 'coordinates': [-87.637280329, 41.770469009]}",SIDEWALK,-87.637280329,ROBBERY,2018-09-25T16:14:11.000,6,1174125,1859718,2018,6812003013
9415,False,0726,019XX W 64TH ST,JB441040,67,2018-09-18T07:00:00.000,TO PROPERTY,007,False,14,11450281,1310,41.777548385,"{'type': 'Point', 'coordinates': [-87.671967, 41.777548385]}",CHURCH/SYNAGOGUE/PLACE OF WORSHIP,-87.671967,CRIMINAL DAMAGE,2018-09-25T16:14:11.000,15,1164643,1862223,2018,6713001005
9416,False,0733,069XX S PEORIA ST,JB440208,68,2018-09-18T08:15:00.000,SIMPLE,007,True,08A,11449765,0560,41.767864995,"{'type': 'Point', 'coordinates': [-87.64691256, 41.767864995]}",APARTMENT,-87.64691256,ASSAULT,2018-09-25T16:14:11.000,17,1171505,1858748,2018,6811002008
9417,True,0733,070XX S MAY ST,JB440277,68,2018-09-18T09:02:00.000,SIMPLE,007,False,08B,11449862,0460,41.765971524,"{'type': 'Point', 'coordinates': [-87.652925956, 41.765971524]}","SCHOOL, PUBLIC, BUILDING",-87.652925956,BATTERY,2018-09-25T16:14:11.000,17,1169870,1858045,2018,6811005015
9418,False,0734,012XX W 72ND ST,JB440882,67,2018-09-18T13:45:00.000,OTHER VEHICLE OFFENSE,007,True,26,11450243,5002,41.763221125,"{'type': 'Point', 'coordinates': [-87.655143268, 41.763221125]}",STREET,-87.655143268,OTHER OFFENSE,2018-10-27T16:00:07.000,6,1169273,1857038,2018,6718001008
9419,True,0725,068XX S ASHLAND AVE,JB438415,67,2018-09-16T20:17:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,False,04B,11448302,0420,41.769378793,"{'type': 'Point', 'coordinates': [-87.663942241, 41.769378793]}",SIDEWALK,-87.663942241,BATTERY,2018-10-11T15:57:17.000,17,1166855,1859263,2018,6715003021
9420,False,0724,068XX S ELIZABETH ST,JB445923,67,2018-09-19T12:22:00.000,HARASSMENT BY TELEPHONE,007,False,26,11454294,2825,41.76978184,"{'type': 'Point', 'coordinates': [-87.655455411, 41.76978184]}",RESIDENCE,-87.655455411,OTHER OFFENSE,2018-09-26T16:18:54.000,17,1169169,1859428,2018,8349002023
9421,True,0712,008XX W 59TH ST,JB442769,68,2018-09-19T21:42:00.000,UNLAWFUL POSS AMMUNITION,007,False,15,11451710,143C,41.78701723,"{'type': 'Point', 'coordinates': [-87.645505595, 41.78701723]}",STREET,-87.645505595,WEAPONS VIOLATION,2018-09-26T16:18:54.000,16,1171833,1865730,2018,8347001020
9422,False,0726,064XX S WINCHESTER AVE,JB443946,67,2018-09-19T14:30:00.000,TO PROPERTY,007,False,14,11452555,1310,41.776954003,"{'type': 'Point', 'coordinates': [-87.672640356, 41.776954003]}",RESIDENCE,-87.672640356,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,15,1164461,1862005,2018,6713001016
9423,False,0712,056XX S CARPENTER ST,JB441593,68,2018-09-19T08:06:00.000,TO PROPERTY,007,True,14,11450811,1310,41.79153513,"{'type': 'Point', 'coordinates': [-87.651163195, 41.79153513]}",RESIDENCE,-87.651163195,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,16,1170277,1867364,2018,6805002010
9424,False,0715,058XX S HONORE ST,JB441569,67,2018-09-19T07:41:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11450974,0486,41.78797917,"{'type': 'Point', 'coordinates': [-87.670492074, 41.78797917]}",ALLEY,-87.670492074,BATTERY,2018-09-26T16:18:54.000,15,1165016,1866027,2018,6704001034
9425,True,0735,072XX S MARSHFIELD AVE,JB441638,67,2018-09-19T08:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11450950,0486,41.762249552,"{'type': 'Point', 'coordinates': [-87.664962008, 41.762249552]}",APARTMENT,-87.664962008,BATTERY,2018-09-26T16:18:54.000,17,1166597,1856663,2018,6720001007
9426,False,0725,066XX S WOOD ST,JB442704,67,2018-09-19T21:20:00.000,TO PROPERTY,007,False,14,11451637,1310,41.773496785,"{'type': 'Point', 'coordinates': [-87.668936514, 41.773496785]}",RESIDENCE,-87.668936514,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,15,1165481,1860753,2018,6713002000
9427,True,0711,005XX W ENGLEWOOD AVE,JB441481,68,2018-09-19T03:06:00.000,SIMPLE,007,False,08B,11450742,0460,41.780792313,"{'type': 'Point', 'coordinates': [-87.63806697, 41.780792313]}",APARTMENT,-87.63806697,BATTERY,2018-09-26T16:18:54.000,20,1173880,1863478,2018,8346002025
9428,True,0712,061XX S MAY ST,JB441981,68,2018-09-19T12:22:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,True,04A,11451216,0520,41.782530442,"{'type': 'Point', 'coordinates': [-87.653363229, 41.782530442]}",RESIDENCE,-87.653363229,ASSAULT,2018-09-26T16:18:54.000,16,1169703,1864078,2018,6806002015
9429,False,0734,013XX W 72ND PL,JB442826,67,2018-09-19T23:46:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,007,True,04B,11451829,0496,41.762273331,"{'type': 'Point', 'coordinates': [-87.657766653, 41.762273331]}",RESIDENCE,-87.657766653,BATTERY,2018-09-26T16:18:54.000,17,1168560,1856687,2018,6718001011
9430,False,0733,069XX S HALSTED ST,JB444845,68,2018-09-15T19:30:00.000,$500 AND UNDER,007,False,06,11453300,0820,41.768382919,"{'type': 'Point', 'coordinates': [-87.644495002, 41.768382919]}",STREET,-87.644495002,THEFT,2018-09-26T16:12:46.000,6,1172163,1858942,2018,6811002000
9431,False,0725,014XX W 66TH ST,JB441425,67,2018-09-19T00:10:00.000,SIMPLE,007,False,08B,11450650,0460,41.774058352,"{'type': 'Point', 'coordinates': [-87.660744462, 41.774058352]}",SIDEWALK,-87.660744462,BATTERY,2018-09-26T16:18:54.000,17,1167714,1860975,2018,6711001025
9432,True,0713,056XX S ELIZABETH ST,JB442089,67,2018-09-19T13:47:00.000,VIOLATE ORDER OF PROTECTION,007,True,26,11451202,4387,41.791352538,"{'type': 'Point', 'coordinates': [-87.656016597, 41.791352538]}",ALLEY,-87.656016597,OTHER OFFENSE,2018-10-07T16:06:31.000,16,1168954,1867287,2018,6701001010
9433,False,0725,067XX S LOOMIS BLVD,JB442381,67,2018-09-19T08:30:00.000,CHILD ABUSE,007,False,20,11451329,1750,41.771219552,"{'type': 'Point', 'coordinates': [-87.659135474, 41.771219552]}",RESIDENCE,-87.659135474,OFFENSE INVOLVING CHILDREN,2018-09-26T16:18:54.000,17,1168161,1859944,2018,8349002031
9434,True,0725,068XX S PAULINA ST,JB442115,67,2018-09-19T14:21:00.000,VIOLATE ORDER OF PROTECTION,007,True,26,11451234,4387,41.769516434,"{'type': 'Point', 'coordinates': [-87.666374886, 41.769516434]}",RESIDENCE,-87.666374886,OTHER OFFENSE,2018-09-30T15:52:49.000,17,1166191,1859308,2018,6715003004
9435,False,0735,069XX S DAMEN AVE,JB442145,67,2018-09-19T13:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11451187,0486,41.768213543,"{'type': 'Point', 'coordinates': [-87.673617146, 41.768213543]}",SIDEWALK,-87.673617146,BATTERY,2018-09-26T16:18:54.000,17,1164219,1858818,2018,6715002004
9436,True,0724,068XX S CARPENTER ST,JB442739,68,2018-09-19T21:15:00.000,RECKLESS CONDUCT,007,False,24,11451670,0470,41.770000117,"{'type': 'Point', 'coordinates': [-87.650606922, 41.770000117]}",STREET,-87.650606922,PUBLIC PEACE VIOLATION,2018-09-26T16:18:54.000,17,1170491,1859518,2018,6811004007
9437,False,0713,061XX S BISHOP ST,JB444569,67,2018-09-17T12:00:00.000,FORCIBLE ENTRY,007,False,05,11453310,0610,41.782501939,"{'type': 'Point', 'coordinates': [-87.660641563, 41.782501939]}",RESIDENCE,-87.660641563,BURGLARY,2018-09-26T16:12:46.000,16,1167718,1864052,2018,6708001015
9438,False,0712,010XX W 63RD ST,JB441933,68,2018-09-19T12:29:00.000,SIMPLE,007,False,08B,11451207,0460,41.779667132,"{'type': 'Point', 'coordinates': [-87.6504164, 41.779667132]}",CTA BUS,-87.6504164,BATTERY,2018-09-26T16:18:54.000,16,1170515,1863041,2018,6810004004
9439,False,0712,058XX S CARPENTER ST,JB444775,68,2018-03-12T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,007,False,11,11453223,1153,41.787659592,"{'type': 'Point', 'coordinates': [-87.651061277, 41.787659592]}",RESIDENCE,-87.651061277,DECEPTIVE PRACTICE,2018-09-26T16:12:46.000,16,1170316,1865952,2018,6805002024
9440,False,0725,016XX W 66TH ST,JB442149,67,2018-09-19T15:00:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,True,04B,11455567,0497,41.773989324,"{'type': 'Point', 'coordinates': [-87.665848298, 41.773989324]}",APARTMENT,-87.665848298,BATTERY,2018-10-03T16:01:46.000,15,1166322,1860939,2018,6712001011
9441,False,0724,068XX S ELIZABETH ST,JB442010,67,2018-09-19T12:40:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,True,04B,11452800,0497,41.769669309,"{'type': 'Point', 'coordinates': [-87.65545293, 41.769669309]}",RESIDENCE,-87.65545293,BATTERY,2018-09-26T16:18:54.000,17,1169170,1859387,2018,8349002023
9442,True,0734,012XX W 73RD PL,JB441980,67,2018-09-19T10:50:00.000,MANU/DELIVER:CRACK,007,False,18,11451124,2017,41.760490478,"{'type': 'Point', 'coordinates': [-87.655131704, 41.760490478]}",RESIDENCE,-87.655131704,NARCOTICS,2018-09-26T16:18:54.000,17,1169284,1856043,2018,6718001024
9443,False,0724,064XX S ABERDEEN ST,JB442711,68,2018-09-19T21:30:00.000,AGGRAVATED: HANDGUN,007,False,04B,11451678,041A,41.777000866,"{'type': 'Point', 'coordinates': [-87.652002823, 41.777000866]}",RESIDENCE PORCH/HALLWAY,-87.652002823,BATTERY,2018-09-26T16:18:54.000,16,1170090,1862066,2018,6810001006
9444,False,0734,014XX W 71ST ST,JB442443,67,2018-09-19T17:00:00.000,TO PROPERTY,007,True,14,11451463,1310,41.764953244,"{'type': 'Point', 'coordinates': [-87.660824904, 41.764953244]}",RESIDENCE,-87.660824904,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,17,1167718,1857657,2018,6716002022
9445,False,0724,063XX S RACINE AVE,JB441699,68,2018-09-19T09:30:00.000,TO PROPERTY,007,False,14,11450977,1310,41.778802068,"{'type': 'Point', 'coordinates': [-87.65448051, 41.778802068]}",APARTMENT,-87.65448051,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,16,1169409,1862717,2018,6810001002
9446,False,0712,060XX S PEORIA ST,JB441957,68,2018-09-19T11:00:00.000,PRO EMP HANDS NO/MIN INJURY,007,False,08B,11451220,0484,41.784731172,"{'type': 'Point', 'coordinates': [-87.647330351, 41.784731172]}","SCHOOL, PUBLIC, BUILDING",-87.647330351,BATTERY,2018-09-26T16:18:54.000,16,1171342,1864893,2018,8348001009
9447,True,0715,055XX S WOLCOTT AVE,JB442722,67,2018-09-19T20:58:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11451682,143A,41.793080339,"{'type': 'Point', 'coordinates': [-87.671840359, 41.793080339]}",STREET,-87.671840359,WEAPONS VIOLATION,2018-09-26T16:18:54.000,15,1164634,1867883,2018,6704001007
9448,False,0724,065XX S ABERDEEN ST,JB446045,68,2018-09-19T14:00:00.000,OTHER VEHICLE OFFENSE,007,False,26,11454395,5002,41.775181123,"{'type': 'Point', 'coordinates': [-87.651956093, 41.775181123]}",STREET,-87.651956093,OTHER OFFENSE,2018-10-25T16:10:05.000,16,1170108,1861403,2018,6810001013
9449,False,0723,066XX S HALSTED ST,JB442105,68,2018-09-19T14:38:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11451167,0486,41.772972076,"{'type': 'Point', 'coordinates': [-87.644610871, 41.772972076]}",GAS STATION,-87.644610871,BATTERY,2018-09-26T16:18:54.000,6,1172118,1860614,2018,6810002011
9450,False,0732,073XX S UNION AVE,JB445514,68,2018-09-19T19:30:00.000,OVER $500,007,False,06,11453765,0810,41.760776363,"{'type': 'Point', 'coordinates': [-87.64186039, 41.760776363]}",STREET,-87.64186039,THEFT,2018-09-26T16:18:54.000,17,1172904,1856176,2018,6813001007
9451,False,0735,073XX S HOYNE AVE,JB442033,67,2018-09-19T12:36:00.000,SIMPLE,007,False,08A,11451211,0560,41.760539583,"{'type': 'Point', 'coordinates': [-87.675854596, 41.760539583]}","SCHOOL, PUBLIC, BUILDING",-87.675854596,ASSAULT,2018-09-26T16:18:54.000,17,1163630,1856017,2018,6720004008
9452,True,0732,071XX S HALSTED ST,JB441455,68,2018-09-19T00:35:00.000,SIMPLE,007,False,08A,11450815,0560,41.764748911,"{'type': 'Point', 'coordinates': [-87.644401916, 41.764748911]}",RESIDENCE PORCH/HALLWAY,-87.644401916,ASSAULT,2018-11-16T15:55:15.000,6,1172199,1857618,2018,6814001000
9453,False,0733,069XX S MORGAN ST,JB441431,68,2018-09-19T00:10:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,True,04A,11450656,0520,41.76812646,"{'type': 'Point', 'coordinates': [-87.649340129, 41.76812646]}",APARTMENT,-87.649340129,ASSAULT,2018-09-26T16:18:54.000,17,1170842,1858838,2018,6811003008
9454,False,0722,005XX W 65TH PL,JB443088,68,2018-09-19T23:00:00.000,$500 AND UNDER,007,False,06,11451909,0820,41.775288393,"{'type': 'Point', 'coordinates': [-87.637800134, 41.775288393]}",RESIDENTIAL YARD (FRONT/BACK),-87.637800134,THEFT,2018-09-26T16:18:54.000,20,1173969,1861473,2018,6809001025
9455,True,0724,067XX S LOOMIS BLVD,JB442833,67,2018-09-19T23:34:00.000,UNLAWFUL POSS OF HANDGUN,007,True,15,11451808,143A,41.771203087,"{'type': 'Point', 'coordinates': [-87.659135646, 41.771203087]}",RESIDENCE,-87.659135646,WEAPONS VIOLATION,2018-09-26T16:18:54.000,17,1168161,1859938,2018,6716001009
9456,True,0722,066XX S PARNELL AVE,JB442468,68,2018-09-19T17:30:00.000,SIMPLE,007,False,08B,11451457,0460,41.772958741,"{'type': 'Point', 'coordinates': [-87.638749127, 41.772958741]}",STREET,-87.638749127,BATTERY,2018-09-26T16:18:54.000,6,1173717,1860622,2018,6809003015
9457,True,0722,065XX S HARVARD AVE,JB442279,68,2018-09-19T16:05:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11451331,0486,41.77543953,"{'type': 'Point', 'coordinates': [-87.633314847, 41.77543953]}",RESIDENCE,-87.633314847,BATTERY,2018-09-26T16:18:54.000,20,1175192,1861538,2018,6809001000
9458,False,0734,012XX W 73RD ST,JB442656,67,2018-09-19T20:10:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11451571,143A,41.761389519,"{'type': 'Point', 'coordinates': [-87.655877291, 41.761389519]}",STREET,-87.655877291,WEAPONS VIOLATION,2018-09-26T16:18:54.000,17,1169078,1856369,2018,6718001021
9459,True,0735,073XX S WINCHESTER AVE,JB441502,67,2018-09-19T04:30:00.000,TO VEHICLE,007,False,14,11450776,1320,41.760307295,"{'type': 'Point', 'coordinates': [-87.672199045, 41.760307295]}",RESIDENTIAL YARD (FRONT/BACK),-87.672199045,CRIMINAL DAMAGE,2018-09-26T16:18:54.000,17,1164628,1855940,2018,6720003019
9460,True,0712,057XX S ABERDEEN ST,JB442409,68,2018-09-19T17:23:00.000,THEFT OF LOST/MISLAID PROP,007,False,11,11451358,1220,41.789975116,"{'type': 'Point', 'coordinates': [-87.652338488, 41.789975116]}",SIDEWALK,-87.652338488,DECEPTIVE PRACTICE,2018-09-26T16:18:54.000,16,1169961,1866793,2018,6805002022
9461,True,0725,063XX S ASHLAND AVE,JB442412,67,2018-09-19T17:30:00.000,SIMPLE,007,False,08A,11451424,0560,41.779012821,"{'type': 'Point', 'coordinates': [-87.664208692, 41.779012821]}",RESTAURANT,-87.664208692,ASSAULT,2018-09-26T16:18:54.000,16,1166755,1862773,2018,6712001000
9462,True,0713,056XX S ELIZABETH ST,JB441427,67,2018-09-19T00:17:00.000,VIOLATE ORDER OF PROTECTION,007,True,26,11450680,4387,41.791352538,"{'type': 'Point', 'coordinates': [-87.656016597, 41.791352538]}",APARTMENT,-87.656016597,OTHER OFFENSE,2018-10-23T16:17:44.000,16,1168954,1867287,2018,6701001010
9463,True,0713,060XX S THROOP ST,JB441710,67,2018-09-19T09:15:00.000,FOUND SUSPECT NARCOTICS,007,False,18,11450976,2093,41.784484203,"{'type': 'Point', 'coordinates': [-87.657053213, 41.784484203]}","SCHOOL, PUBLIC, BUILDING",-87.657053213,NARCOTICS,2018-09-26T16:18:54.000,16,1168691,1864782,2018,6709001008
9464,False,0714,062XX S DAMEN AVE,JB441941,67,2018-09-19T11:24:00.000,UNLAWFUL ENTRY,007,False,05,11451084,0620,41.780323147,"{'type': 'Point', 'coordinates': [-87.673925674, 41.780323147]}",CONVENIENCE STORE,-87.673925674,BURGLARY,2018-09-26T16:18:54.000,15,1164101,1863230,2018,6706002007
9465,True,0724,064XX S ABERDEEN ST,JB442787,68,2018-09-19T22:46:00.000,PRO EMP HANDS NO/MIN INJURY,007,False,08A,11451706,0545,41.777000866,"{'type': 'Point', 'coordinates': [-87.652002823, 41.777000866]}",SIDEWALK,-87.652002823,ASSAULT,2018-09-26T16:18:54.000,16,1170090,1862066,2018,6810001006
9466,False,0734,013XX W 71ST ST,JB440400,67,2018-09-17T16:00:00.000,SIMPLE,007,False,08B,11451893,0460,41.764995286,"{'type': 'Point', 'coordinates': [-87.658166965, 41.764995286]}","SCHOOL, PUBLIC, BUILDING",-87.658166965,BATTERY,2018-09-26T16:12:46.000,17,1168443,1857678,2018,8349001008
