,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
10886,False,0722,063XX S NORMAL BLVD,JA513498,68,2017-11-15T22:46:00.000,VIOLATE ORDER OF PROTECTION,007,False,26,11150653,4387,41.779597995,"{'type': 'Point', 'coordinates': [-87.637522586, 41.779597995]}",RESIDENCE,-87.637522586,OTHER OFFENSE,2018-02-10T15:50:01.000,20,1174032,1863044,2017,6809002010
10887,False,0733,069XX S HALSTED ST,JA513364,68,2017-11-15T20:20:00.000,TO PROPERTY,007,False,14,11150440,1310,41.768028862,"{'type': 'Point', 'coordinates': [-87.644487793, 41.768028862]}",CHURCH/SYNAGOGUE/PLACE OF WORSHIP,-87.644487793,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,6,1172166,1858813,2017,6811002000
10888,True,0712,057XX S ABERDEEN ST,JA513553,68,2017-11-16T00:42:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11150628,0486,41.789846121,"{'type': 'Point', 'coordinates': [-87.652336186, 41.789846121]}",RESIDENCE,-87.652336186,BATTERY,2018-02-10T15:50:01.000,16,1169962,1866746,2017,6805002022
10889,True,0732,069XX S NORMAL BLVD,JA513629,68,2017-11-16T04:15:00.000,TO PROPERTY,007,False,14,11150672,1310,41.768237554,"{'type': 'Point', 'coordinates': [-87.637223806, 41.768237554]}",RESIDENCE,-87.637223806,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,6,1174147,1858905,2017,6812003020
10890,False,0713,060XX S ELIZABETH ST,JA512618,67,2017-11-13T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,007,False,11,11149913,1153,41.784537445,"{'type': 'Point', 'coordinates': [-87.655842666, 41.784537445]}",RESIDENCE,-87.655842666,DECEPTIVE PRACTICE,2018-02-10T15:50:01.000,16,1169021,1864804,2017,6709001005
10891,True,0732,071XX S NORMAL BLVD,JA513585,68,2017-11-16T01:19:00.000,TO RESIDENCE,007,False,26,11150679,1365,41.764452305,"{'type': 'Point', 'coordinates': [-87.637081449, 41.764452305]}",APARTMENT,-87.637081449,CRIMINAL TRESPASS,2018-02-10T15:50:01.000,6,1174197,1857526,2017,6813002004
10892,False,0735,073XX S ASHLAND AVE,JA513044,67,2017-11-15T16:20:00.000,SIMPLE,007,False,08B,11150232,0460,41.760065748,"{'type': 'Point', 'coordinates': [-87.663661519, 41.760065748]}",DEPARTMENT STORE,-87.663661519,BATTERY,2018-02-10T15:50:01.000,17,1166958,1855870,2017,6720001009
10893,True,0733,009XX W 71ST ST,JA513559,68,2017-11-16T00:35:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11150603,143A,41.765160516,"{'type': 'Point', 'coordinates': [-87.647146658, 41.765160516]}",STREET,-87.647146658,WEAPONS VIOLATION,2018-02-10T15:50:01.000,17,1171449,1857762,2017,6811002016
10894,False,0712,011XX W 63RD ST,JA512949,68,2017-11-12T02:34:00.000,OTHER VEHICLE OFFENSE,007,False,26,11150269,5002,41.779638373,"{'type': 'Point', 'coordinates': [-87.652506526, 41.779638373]}",STREET,-87.652506526,OTHER OFFENSE,2018-02-10T15:50:01.000,16,1169945,1863026,2017,6806002031
10895,False,0732,073XX S LOWE AVE,JA513475,68,2017-11-15T08:00:00.000,UNLAWFUL ENTRY,007,False,05,11150533,0620,41.760793731,"{'type': 'Point', 'coordinates': [-87.640643331, 41.760793731]}",APARTMENT,-87.640643331,BURGLARY,2018-02-10T15:50:01.000,17,1173236,1856185,2017,6813001009
10896,False,0723,068XX S EMERALD AVE,JA513355,68,2017-11-15T20:18:00.000,SIMPLE,007,False,08B,11150441,0460,41.77016713,"{'type': 'Point', 'coordinates': [-87.64319288, 41.77016713]}",SIDEWALK,-87.64319288,BATTERY,2018-02-10T15:50:01.000,6,1172513,1859595,2017,6812004008
10897,False,0712,057XX S ABERDEEN ST,JA513478,68,2017-11-15T22:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11150563,0486,41.789846121,"{'type': 'Point', 'coordinates': [-87.652336186, 41.789846121]}",APARTMENT,-87.652336186,BATTERY,2018-02-10T15:50:01.000,16,1169962,1866746,2017,6805002022
10898,True,0734,015XX W 72ND ST,JA513978,67,2017-11-16T11:50:00.000,TO PROPERTY,007,True,14,11150998,1310,41.763108346,"{'type': 'Point', 'coordinates': [-87.662577909, 41.763108346]}",RESIDENCE,-87.662577909,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1167245,1856981,2017,6719001012
10899,False,0713,060XX S THROOP ST,JA512611,67,2017-11-15T08:10:00.000,FROM BUILDING,007,False,06,11149893,0890,41.784484203,"{'type': 'Point', 'coordinates': [-87.657053213, 41.784484203]}","SCHOOL, PUBLIC, BUILDING",-87.657053213,THEFT,2018-02-10T15:50:01.000,16,1168691,1864782,2017,6709001008
10900,False,0711,055XX S UNION AVE,JA512632,68,2017-11-13T23:00:00.000,PURSE-SNATCHING,007,False,06,11149914,0880,41.793605936,"{'type': 'Point', 'coordinates': [-87.642706799, 41.793605936]}",SIDEWALK,-87.642706799,THEFT,2018-02-10T15:50:01.000,3,1172577,1868137,2017,8347003002
10901,False,0725,068XX S LOOMIS BLVD,JA512835,67,2017-11-14T18:00:00.000,OVER $500,007,False,06,11150101,0810,41.769893837,"{'type': 'Point', 'coordinates': [-87.659098034, 41.769893837]}",RESIDENCE,-87.659098034,THEFT,2018-02-10T15:50:01.000,17,1168175,1859461,2017,8349002032
10902,False,0712,062XX S RACINE AVE,JA512282,68,2017-11-15T00:57:00.000,SIMPLE,007,False,08B,11150620,0460,41.780435167,"{'type': 'Point', 'coordinates': [-87.654521948, 41.780435167]}",STREET,-87.654521948,BATTERY,2018-02-10T15:50:01.000,16,1169393,1863312,2017,6806002019
10903,False,0722,065XX S YALE AVE,JA512839,68,2017-11-15T12:30:00.000,SIMPLE,007,False,08A,11150094,0560,41.775380274,"{'type': 'Point', 'coordinates': [-87.631698738, 41.775380274]}",NURSING HOME/RETIREMENT HOME,-87.631698738,ASSAULT,2018-02-10T15:50:01.000,20,1175633,1861520,2017,6809003001
10904,False,0734,013XX W 71ST PL,JA513967,67,2017-11-16T06:00:00.000,HARASSMENT BY ELECTRONIC MEANS,007,False,26,11150925,2826,41.764088064,"{'type': 'Point', 'coordinates': [-87.657894235, 41.764088064]}",STREET,-87.657894235,OTHER OFFENSE,2018-02-10T15:50:01.000,17,1168520,1857348,2017,6718001002
10905,False,0715,056XX S WOOD ST,JA513699,67,2017-11-16T07:00:00.000,TO VEHICLE,007,False,14,11150744,1320,41.791474426,"{'type': 'Point', 'coordinates': [-87.669374293, 41.791474426]}",STREET,-87.669374293,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,15,1165311,1867303,2017,6703002012
10906,False,0723,067XX S UNION AVE,JA513014,68,2017-11-15T15:40:00.000,TO RESIDENCE,007,False,26,11150212,1365,41.771934088,"{'type': 'Point', 'coordinates': [-87.641762564, 41.771934088]}",APARTMENT,-87.641762564,CRIMINAL TRESPASS,2018-02-10T15:50:01.000,6,1172898,1860242,2017,6812004002
10907,False,0725,068XX S LAFLIN ST,JA513123,67,2017-11-15T16:00:00.000,SIMPLE,007,False,08A,11150419,0560,41.769655549,"{'type': 'Point', 'coordinates': [-87.661519947, 41.769655549]}",RESIDENCE,-87.661519947,ASSAULT,2018-02-10T15:50:01.000,17,1167515,1859369,2017,6716001015
10908,False,0725,065XX S BISHOP ST,JA513965,67,2017-10-30T14:00:00.000,FORCIBLE ENTRY,007,False,05,11151001,0610,41.775409618,"{'type': 'Point', 'coordinates': [-87.660459052, 41.775409618]}",RESIDENCE,-87.660459052,BURGLARY,2018-02-10T15:50:01.000,17,1167788,1861468,2017,6711001024
10909,False,0713,057XX S LAFLIN ST,JA512601,67,2017-11-14T16:00:00.000,HARASSMENT BY TELEPHONE,007,False,26,11149890,2825,41.78959584,"{'type': 'Point', 'coordinates': [-87.66203417, 41.78959584]}",RESIDENCE,-87.66203417,OTHER OFFENSE,2018-02-10T15:50:01.000,16,1167318,1866634,2017,6702001028
10910,False,0733,069XX S HALSTED ST,JA512834,68,2017-11-14T23:30:00.000,FROM BUILDING,007,False,06,11150102,0890,41.768028862,"{'type': 'Point', 'coordinates': [-87.644487793, 41.768028862]}",RESIDENCE,-87.644487793,THEFT,2018-02-10T15:50:01.000,6,1172166,1858813,2017,6811002000
10911,False,0715,055XX S SEELEY AVE,JA516667,67,2017-11-18T12:05:00.000,"THEFT/RECOVERY: TRUCK,BUS,MHOME",007,False,07,11152970,0935,41.79286251,"{'type': 'Point', 'coordinates': [-87.675484036, 41.79286251]}",STREET,-87.675484036,MOTOR VEHICLE THEFT,2018-02-10T15:50:01.000,15,1163641,1867796,2017,6705001007
10912,True,0713,062XX S JUSTINE ST,JA515610,67,2017-11-17T15:15:00.000,PUBLIC INDECENCY,007,False,17,11152231,1570,41.7803726,"{'type': 'Point', 'coordinates': [-87.663028642, 41.7803726]}",SIDEWALK,-87.663028642,SEX OFFENSE,2018-02-10T15:50:01.000,16,1167073,1863271,2017,6708002022
10913,False,0733,072XX S GREEN ST,JA515805,68,2017-11-17T17:55:00.000,TELEPHONE THREAT,007,True,26,11152328,2820,41.762390218,"{'type': 'Point', 'coordinates': [-87.645552416, 41.762390218]}",APARTMENT,-87.645552416,OTHER OFFENSE,2018-02-10T15:50:01.000,17,1171892,1856756,2017,6814001014
10914,False,0724,067XX S THROOP ST,JA514151,67,2017-11-16T13:58:00.000,ATTEMPT: AGGRAVATED,007,False,03,11151187,0331,41.771416627,"{'type': 'Point', 'coordinates': [-87.656713927, 41.771416627]}",STREET,-87.656713927,ROBBERY,2018-02-10T15:50:01.000,17,1168821,1860021,2017,8349002017
10915,False,0725,068XX S LOOMIS BLVD,JA514227,67,2017-11-16T00:01:00.000,FORCIBLE ENTRY,007,False,05,11151191,0610,41.769893837,"{'type': 'Point', 'coordinates': [-87.659098034, 41.769893837]}",RESIDENCE-GARAGE,-87.659098034,BURGLARY,2018-02-10T15:50:01.000,17,1168175,1859461,2017,8349002032
10916,False,0732,006XX W 71ST ST,JA514245,68,2017-11-16T13:45:00.000,PRO EMP HANDS NO/MIN INJURY,007,False,08A,11151300,0545,41.765254159,"{'type': 'Point', 'coordinates': [-87.641255151, 41.765254159]}","SCHOOL, PUBLIC, BUILDING",-87.641255151,ASSAULT,2018-02-10T15:50:01.000,6,1173056,1857809,2017,6812001010
10917,False,0724,068XX S LOOMIS BLVD,JA514496,67,2017-11-16T18:17:00.000,TO VEHICLE,007,False,14,11151440,1320,41.769449202,"{'type': 'Point', 'coordinates': [-87.659088027, 41.769449202]}",CONVENIENCE STORE,-87.659088027,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1168179,1859299,2017,6716001010
10918,False,0724,068XX S ELIZABETH ST,JA515025,67,2017-11-17T07:10:00.000,OVER $500,007,False,06,11151845,0810,41.769688518,"{'type': 'Point', 'coordinates': [-87.655452728, 41.769688518]}",STREET,-87.655452728,THEFT,2018-02-10T15:50:01.000,17,1169170,1859394,2017,8349002024
10919,False,0724,063XX S RACINE AVE,JA515386,67,2017-11-16T14:00:00.000,OVER $500,007,False,06,11152178,0810,41.779153403,"{'type': 'Point', 'coordinates': [-87.65449147, 41.779153403]}",VEHICLE NON-COMMERCIAL,-87.65449147,THEFT,2018-02-10T15:50:01.000,16,1169405,1862845,2017,8349002000
10920,True,0722,064XX S PARNELL AVE,JA514765,68,2017-11-16T20:11:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11151709,143A,41.777189965,"{'type': 'Point', 'coordinates': [-87.638670477, 41.777189965]}",APARTMENT,-87.638670477,WEAPONS VIOLATION,2018-02-10T15:50:01.000,20,1173726,1862164,2017,6809004018
10921,False,0712,057XX S MORGAN ST,JA514595,68,2017-11-16T13:00:00.000,TO VEHICLE,007,False,14,11151368,1320,41.790141834,"{'type': 'Point', 'coordinates': [-87.649912869, 41.790141834]}",STREET,-87.649912869,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,16,1170622,1866859,2017,6805002016
10922,True,0723,065XX S GREEN ST,JA515324,68,2017-11-17T12:13:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,007,True,04B,11152110,0497,41.775098286,"{'type': 'Point', 'coordinates': [-87.645882255, 41.775098286]}",STREET,-87.645882255,BATTERY,2018-02-10T15:50:01.000,16,1171765,1861386,2017,6810002001
10923,False,0711,006XX W 63RD ST,JA515206,68,2017-11-17T11:23:00.000,RETAIL THEFT,007,False,06,11152043,0860,41.779806409,"{'type': 'Point', 'coordinates': [-87.641131698, 41.779806409]}",GROCERY FOOD STORE,-87.641131698,THEFT,2018-02-10T15:50:01.000,16,1173047,1863112,2017,6809004008
10924,False,0714,016XX W 63RD ST,JA514655,67,2017-11-16T20:26:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11151519,0486,41.77943076,"{'type': 'Point', 'coordinates': [-87.665762542, 41.77943076]}",SIDEWALK,-87.665762542,BATTERY,2018-02-10T15:50:01.000,15,1166330,1862922,2017,6707002016
10925,False,0723,063XX S HALSTED ST,JA515006,68,2017-11-17T07:40:00.000,CHILD ABDUCTION/STRANGER,007,False,20,11151819,1792,41.779295906,"{'type': 'Point', 'coordinates': [-87.644774188, 41.779295906]}",STREET,-87.644774188,KIDNAPPING,2018-02-10T15:50:01.000,20,1172055,1862918,2017,6809004006
10926,False,0713,060XX S JUSTINE ST,JA514034,67,2017-11-15T12:00:00.000,FORCIBLE ENTRY,007,False,05,11152039,0610,41.784083405,"{'type': 'Point', 'coordinates': [-87.663118324, 41.784083405]}",VACANT LOT/LAND,-87.663118324,BURGLARY,2018-02-10T15:50:01.000,15,1167038,1864623,2017,6708002007
10927,False,0715,056XX S WOOD ST,JA514810,67,2017-11-16T23:26:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11151686,0486,41.791699487,"{'type': 'Point', 'coordinates': [-87.669379304, 41.791699487]}",RESIDENCE,-87.669379304,BATTERY,2018-02-10T15:50:01.000,15,1165309,1867385,2017,6703002012
10928,True,0724,068XX S ADA ST,JA514976,67,2017-11-17T06:24:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11151911,143A,41.769540885,"{'type': 'Point', 'coordinates': [-87.657877361, 41.769540885]}",APARTMENT,-87.657877361,WEAPONS VIOLATION,2018-02-10T15:50:01.000,17,1168509,1859335,2017,8349002029
10929,False,0723,065XX S PEORIA ST,JA514536,68,2017-11-14T16:00:00.000,CHILD ABUSE,007,True,20,11151349,1750,41.775248278,"{'type': 'Point', 'coordinates': [-87.647101465, 41.775248278]}",RESIDENCE,-87.647101465,OFFENSE INVOLVING CHILDREN,2018-02-10T15:50:01.000,17,1171432,1861438,2017,6810002004
10930,False,0713,060XX S THROOP ST,JA514205,67,2017-11-16T13:25:00.000,AGG CRIMINAL SEXUAL ABUSE,007,False,17,11151245,1562,41.784484203,"{'type': 'Point', 'coordinates': [-87.657053213, 41.784484203]}","SCHOOL, PUBLIC, BUILDING",-87.657053213,SEX OFFENSE,2018-02-10T15:50:01.000,16,1168691,1864782,2017,6709001008
10931,False,0726,067XX S DAMEN AVE,JA515724,67,2017-11-17T17:20:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11152315,0486,41.771850282,"{'type': 'Point', 'coordinates': [-87.673711855, 41.771850282]}",SIDEWALK,-87.673711855,BATTERY,2018-02-10T15:50:01.000,15,1164183,1860143,2017,6714002004
10932,False,0714,062XX S HONORE ST,JA515539,67,2017-11-16T19:50:00.000,OVER $500,007,True,06,11152168,0810,41.780296748,"{'type': 'Point', 'coordinates': [-87.670292551, 41.780296748]}",RESIDENCE,-87.670292551,THEFT,2018-02-10T15:50:01.000,15,1165092,1863228,2017,6706002012
10933,False,0724,064XX S CARPENTER ST,JA515337,68,2017-11-03T20:20:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11152148,0486,41.777128147,"{'type': 'Point', 'coordinates': [-87.650791627, 41.777128147]}",RESIDENCE,-87.650791627,BATTERY,2018-02-10T15:50:01.000,16,1170420,1862115,2017,6810004022
10934,False,0712,010XX W 63RD ST,JA515220,68,2017-11-17T11:45:00.000,SIMPLE,007,False,08B,11151986,0460,41.77965572,"{'type': 'Point', 'coordinates': [-87.651267115, 41.77965572]}",SIDEWALK,-87.651267115,BATTERY,2018-02-10T15:50:01.000,16,1170283,1863035,2017,6806002030
10935,False,0725,064XX S MARSHFIELD AVE,JA522156,67,2017-11-22T19:45:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11157012,0486,41.776939684,"{'type': 'Point', 'coordinates': [-87.66541809, 41.776939684]}",RESIDENCE,-87.66541809,BATTERY,2018-02-10T15:50:01.000,15,1166431,1862015,2017,6712001006
10936,True,0722,067XX S PARNELL AVE,JA521976,68,2017-11-22T16:33:00.000,SIMPLE,007,True,08A,11156945,0560,41.771910178,"{'type': 'Point', 'coordinates': [-87.638709117, 41.771910178]}",OTHER,-87.638709117,ASSAULT,2018-02-10T15:50:01.000,6,1173731,1860240,2017,6812003007
10937,False,0713,014XX W GARFIELD BLVD,JA516313,67,2017-11-18T04:00:00.000,TO PROPERTY,007,True,14,11152707,1310,41.793705588,"{'type': 'Point', 'coordinates': [-87.661360537, 41.793705588]}",APARTMENT,-87.661360537,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,16,1167490,1868133,2017,6702001003
10938,False,0725,063XX S ASHLAND AVE,JA516851,67,2017-11-18T15:20:00.000,TO PROPERTY,007,False,14,11153053,1310,41.778883826,"{'type': 'Point', 'coordinates': [-87.664206366, 41.778883826]}",CTA TRAIN,-87.664206366,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,16,1166756,1862726,2017,6712001000
10939,False,0724,012XX W 69TH ST,JA516802,67,2017-11-18T14:30:00.000,ATTEMPT FORCIBLE ENTRY,007,False,05,11153279,0630,41.768681139,"{'type': 'Point', 'coordinates': [-87.654950132, 41.768681139]}",RESIDENCE,-87.654950132,BURGLARY,2018-02-10T15:50:01.000,17,1169310,1859028,2017,8349001001
10940,False,0726,064XX S HAMILTON AVE,JA516958,67,2017-11-18T16:56:00.000,TO PROPERTY,007,True,14,11153274,1310,41.776668962,"{'type': 'Point', 'coordinates': [-87.677493643, 41.776668962]}",RESIDENCE,-87.677493643,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,15,1163138,1861891,2017,6714001008
10941,False,0725,066XX S PAULINA ST,JA515614,67,2017-11-17T16:03:00.000,AGGRAVATED: HANDGUN,007,False,04A,11152488,051A,41.773523994,"{'type': 'Point', 'coordinates': [-87.666527668, 41.773523994]}",STREET,-87.666527668,ASSAULT,2018-02-10T15:50:01.000,15,1166138,1860768,2017,6715001004
10942,False,0723,068XX S HALSTED ST,JA517217,68,2017-11-18T21:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11153308,0486,41.770199922,"{'type': 'Point', 'coordinates': [-87.644541548, 41.770199922]}",SIDEWALK,-87.644541548,BATTERY,2018-02-10T15:50:01.000,6,1172145,1859604,2017,6811001011
10943,False,0724,011XX W MARQUETTE RD,JA516195,68,2017-11-18T00:30:00.000,TO VEHICLE,007,True,14,11152706,1320,41.77234448,"{'type': 'Point', 'coordinates': [-87.653507479, 41.77234448]}",RESIDENTIAL YARD (FRONT/BACK),-87.653507479,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1169693,1860366,2017,6810001018
10944,False,0714,061XX S ASHLAND AVE,JA516485,67,2017-11-18T09:35:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11152979,0486,41.782193904,"{'type': 'Point', 'coordinates': [-87.664285615, 41.782193904]}",RESIDENCE,-87.664285615,BATTERY,2018-02-10T15:50:01.000,15,1166725,1863932,2017,6707002000
10945,False,0611,075XX S DAMEN AVE,JA516555,67,2017-11-17T20:00:00.000,SIMPLE,006,False,08A,11152878,0560,41.756704965,"{'type': 'Point', 'coordinates': [-87.673317207, 41.756704965]}",OTHER,-87.673317207,ASSAULT,2018-02-10T15:50:01.000,18,1164333,1854625,2017,7104006000
10946,False,0735,073XX S ASHLAND AVE,JA516767,67,2017-11-18T14:00:00.000,TO PROPERTY,007,False,14,11153276,1310,41.760065748,"{'type': 'Point', 'coordinates': [-87.663661519, 41.760065748]}",SMALL RETAIL STORE,-87.663661519,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1166958,1855870,2017,6720001009
10947,True,0713,059XX S LOOMIS BLVD,JA517251,67,2017-11-18T16:45:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11153331,0486,41.786362111,"{'type': 'Point', 'coordinates': [-87.659526858, 41.786362111]}",RESIDENCE,-87.659526858,BATTERY,2018-02-10T15:50:01.000,16,1168011,1865461,2017,6709002007
10948,False,0712,055XX S MAY ST,JA517393,68,2017-11-19T00:23:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11153505,0486,41.793273213,"{'type': 'Point', 'coordinates': [-87.653638413, 41.793273213]}",RESIDENCE,-87.653638413,BATTERY,2018-02-10T15:50:01.000,16,1169597,1867992,2017,6805001004
10949,False,0715,016XX W 59TH ST,JA515943,67,2017-11-17T19:55:00.000,STRONGARM - NO WEAPON,007,False,03,11152489,0320,41.786735319,"{'type': 'Point', 'coordinates': [-87.665162422, 41.786735319]}",OTHER,-87.665162422,ROBBERY,2018-02-10T15:50:01.000,15,1166473,1865585,2017,6707001001
10950,False,0712,057XX S CARPENTER ST,JA517172,68,2017-11-18T19:45:00.000,VEHICULAR HIJACKING,007,False,03,11153349,0325,41.789844386,"{'type': 'Point', 'coordinates': [-87.651118783, 41.789844386]}",VEHICLE NON-COMMERCIAL,-87.651118783,ROBBERY,2018-02-10T15:50:01.000,16,1170294,1866748,2017,6805002015
10951,False,0734,074XX S LOOMIS BLVD,JA516924,67,2017-11-13T15:00:00.000,OVER $500,007,False,06,11153147,0810,41.759085126,"{'type': 'Point', 'coordinates': [-87.658815348, 41.759085126]}",SMALL RETAIL STORE,-87.658815348,THEFT,2018-02-10T15:50:01.000,17,1168283,1855523,2017,6719001042
10952,True,0734,013XX W 71ST ST,JA516161,67,2017-11-17T22:19:00.000,MANU/DEL:CANNABIS 10GM OR LESS,007,False,18,11152587,1821,41.76500206,"{'type': 'Point', 'coordinates': [-87.657452117, 41.76500206]}",RESIDENCE,-87.657452117,NARCOTICS,2018-02-10T15:50:01.000,17,1168638,1857682,2017,8349001009
10953,True,0712,062XX S HALSTED ST,JA517297,68,2017-11-18T22:56:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11153420,143A,41.781332501,"{'type': 'Point', 'coordinates': [-87.644829396, 41.781332501]}",STREET,-87.644829396,WEAPONS VIOLATION,2018-02-10T15:50:01.000,16,1172034,1863660,2017,6809004005
10954,False,0715,057XX S WOOD ST,JA517472,67,2017-11-19T02:54:00.000,TO PROPERTY,007,False,14,11153506,1310,41.789336309,"{'type': 'Point', 'coordinates': [-87.669319352, 41.789336309]}",APARTMENT,-87.669319352,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,15,1165332,1866524,2017,6704001019
10955,False,0722,003XX W 64TH ST,JA516990,68,2017-11-18T16:40:00.000,PRO EMP HANDS NO/MIN INJURY,007,False,08B,11153306,0484,41.778099133,"{'type': 'Point', 'coordinates': [-87.633828531, 41.778099133]}",HOSPITAL BUILDING/GROUNDS,-87.633828531,BATTERY,2018-02-10T15:50:01.000,20,1175044,1862506,2017,6809002007
10956,True,0725,064XX S JUSTINE ST,JA516166,67,2017-11-17T22:31:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11152636,143A,41.777216063,"{'type': 'Point', 'coordinates': [-87.662925863, 41.777216063]}",RESIDENCE,-87.662925863,WEAPONS VIOLATION,2018-02-10T15:50:01.000,17,1167110,1862121,2017,6711001011
10957,False,0723,064XX S LOWE AVE,JA515945,68,2017-11-11T03:00:00.000,CRIMINAL SEXUAL ABUSE,007,False,17,11152508,1563,41.777309867,"{'type': 'Point', 'coordinates': [-87.640802922, 41.777309867]}",RESIDENCE,-87.640802922,SEX OFFENSE,2018-02-10T15:50:01.000,16,1173144,1862203,2017,6809004029
10958,False,0735,020XX W 71ST ST,JA516269,67,2017-11-18T02:32:00.000,TO VEHICLE,007,False,14,11152672,1320,41.764792808,"{'type': 'Point', 'coordinates': [-87.675298003, 41.764792808]}",STREET,-87.675298003,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1163770,1857568,2017,6715002032
10959,True,0733,069XX S HALSTED ST,JA517087,68,2017-11-18T18:50:00.000,SIMPLE,007,False,08A,11153271,0560,41.768382919,"{'type': 'Point', 'coordinates': [-87.644495002, 41.768382919]}",RESTAURANT,-87.644495002,ASSAULT,2018-02-10T15:50:01.000,6,1172163,1858942,2017,6811002000
10960,False,0713,055XX S ASHLAND AVE,JA516544,67,2017-11-18T10:45:00.000,AUTOMOBILE,007,False,07,11152901,0910,41.79329893,"{'type': 'Point', 'coordinates': [-87.66456619, 41.79329893]}",GAS STATION,-87.66456619,MOTOR VEHICLE THEFT,2018-02-10T15:50:01.000,16,1166617,1867978,2017,6703002005
10961,False,0712,061XX S CARPENTER ST,JA515889,68,2017-11-17T19:00:00.000,$500 AND UNDER,007,False,06,11152432,0820,41.782743834,"{'type': 'Point', 'coordinates': [-87.650937399, 41.782743834]}",STREET,-87.650937399,THEFT,2018-02-10T15:50:01.000,16,1170364,1864161,2017,6806001012
10962,False,0715,056XX S HONORE ST,JA516184,67,2017-11-17T21:15:00.000,THEFT/RECOVERY: AUTOMOBILE,007,False,07,11152708,0930,41.791143823,"{'type': 'Point', 'coordinates': [-87.670576816, 41.791143823]}",ALLEY,-87.670576816,MOTOR VEHICLE THEFT,2018-02-10T15:50:01.000,15,1164984,1867180,2017,6704001016
10963,True,0726,020XX W 67TH PL,JA515922,67,2017-11-17T19:01:00.000,POSS: CANNABIS MORE THAN 30GMS,007,False,18,11152511,1812,41.771154554,"{'type': 'Point', 'coordinates': [-87.674899393, 41.771154554]}",VEHICLE NON-COMMERCIAL,-87.674899393,NARCOTICS,2018-02-10T15:50:01.000,15,1163861,1859887,2017,6714002014
10964,True,0734,014XX W 71ST ST,JA515985,67,2017-11-17T19:10:00.000,VIOLATE ORDER OF PROTECTION,007,True,26,11152485,4387,41.764972524,"{'type': 'Point', 'coordinates': [-87.659431807, 41.764972524]}",RESIDENCE,-87.659431807,OTHER OFFENSE,2018-02-10T15:50:01.000,17,1168098,1857667,2017,6716002023
10965,False,0724,067XX S RACINE AVE,JA519117,68,2017-11-20T12:00:00.000,SIMPLE,007,False,08A,11154849,0560,41.77156149,"{'type': 'Point', 'coordinates': [-87.65428925, 41.77156149]}",APARTMENT,-87.65428925,ASSAULT,2018-02-10T15:50:01.000,17,1169482,1860079,2017,6811005007
10966,False,0723,067XX S SANGAMON ST,JA518119,68,2017-11-17T07:00:00.000,FROM BUILDING,007,False,06,11153944,0890,41.771799885,"{'type': 'Point', 'coordinates': [-87.648219663, 41.771799885]}",APARTMENT,-87.648219663,THEFT,2018-02-10T15:50:01.000,17,1171137,1860179,2017,6811004000
10967,False,0712,056XX S RACINE AVE,JA518551,68,2017-11-20T01:30:00.000,STRONGARM - NO WEAPON,007,False,03,11154285,0320,41.791350864,"{'type': 'Point', 'coordinates': [-87.654802831, 41.791350864]}",SIDEWALK,-87.654802831,ROBBERY,2018-02-10T15:50:01.000,16,1169285,1867289,2017,6701001011
